5.03, 63.2228, 0.1361
5.05, 63.2228, 0.0942
5.07, 63.2230, 0.0524
5.09, 63.2219, 0.0314
5.11, 63.2207, 0.0000
5.13, 63.2115, -0.0209
5.15, 63.1891, -0.1885
5.17, 63.1670, -0.4817
5.19, 63.1436, -0.6807
5.21, 63.1082, -0.8587
5.23, 63.0754, -1.1310
5.25, 63.0480, -1.2985
5.27, 63.0144, -1.3509
5.29, 62.9803, -1.4451
5.31, 62.9458, -1.5289
5.33, 62.9001, -1.5917
5.35, 62.8374, -1.8326
5.37, 62.7979, -2.2201
5.39, 62.7504, -2.1782
5.41, 62.6915, -2.2305
5.43, 62.6434, -2.4714
5.45, 62.5975, -2.4295
5.47, 62.5199, -2.4190
5.49, 62.4581, -2.8379
5.51, 62.4073, -2.9426
5.53, 62.3279, -2.8065
5.55, 62.2687, -3.1206
5.57, 62.1889, -3.1311
5.59, 62.1084, -3.4139
5.61, 62.0460, -3.6024
5.63, 61.9669, -3.4453
5.65, 61.8742, -3.6442
5.67, 61.7908, -3.8956
5.69, 61.7228, -3.9584
5.71, 61.6296, -3.8327
5.73, 61.5172, -4.0841
5.75, 61.4365, -4.5763
5.77, 61.3623, -4.3773
5.79, 61.2349, -4.1993
5.81, 61.1320, -4.8276
5.83, 61.0654, -4.9637
5.85, 60.9467, -4.4192
5.87, 60.7996, -4.9323
5.89, 60.7414, -5.6130
5.91, 60.6353, -4.7857
5.93, 60.4785, -5.0475
5.95, 60.4127, -5.8329
5.97, 60.2741, -5.0894
5.99, 60.1398, -5.6025
6.01, 60.0604, -5.9900
6.03, 59.8928, -5.3826
6.05, 59.8025, -6.1994
6.07, 59.6689, -5.7491
6.09, 59.5145, -5.9481
6.11, 59.4269, -6.4717
6.13, 59.2553, -5.9376
6.15, 59.1561, -6.6288
6.17, 58.9939, -6.1261
6.19, 58.8700, -6.7649
6.21, 58.7295, -6.6392
6.23, 58.5818, -6.7544
6.25, 58.4601, -6.8382
6.27, 58.2720, -6.7021
6.29, 58.1680, -7.3932
6.31, 57.9870, -6.8382
6.33, 57.8756, -7.4770
6.35, 57.6775, -6.8591
6.37, 57.5586, -7.7702
6.39, 57.3813, -7.2990
6.41, 57.2524, -7.6445
6.43, 57.0580, -7.3199
6.45, 56.9237, -7.9901
6.47, 56.7446, -7.6550
6.49, 56.6121, -8.0111
6.51, 56.4102, -7.6969
6.53, 56.2756, -8.2310
6.55, 56.0936, -7.9378
6.57, 55.9418, -8.2729
6.59, 55.7496, -8.0634
6.61, 55.5934, -8.5032
6.63, 55.4146, -8.2729
6.65, 55.2430, -8.5137
6.67, 55.0681, -8.5137
6.69, 54.8772, -8.5765
6.71, 54.7303, -8.7336
6.73, 54.5193, -8.4718
6.75, 54.3656, -9.0792
6.77, 54.1646, -8.6813
6.79, 54.0020, -8.9221
6.81, 53.8062, -8.8383
6.83, 53.6152, -9.0268
6.85, 53.4616, -9.1525
6.87, 53.2369, -8.7755
6.89, 53.0693, -9.4562
6.91, 52.8902, -9.1316
6.93, 52.6758, -9.1106
6.95, 52.5102, -9.4562
6.97, 52.3021, -9.2677
6.99, 52.1282, -9.4353
7.01, 51.9289, -9.3724
7.03, 51.7149, -9.5086
7.05, 51.5661, -9.6970
7.07, 51.3322, -9.1944
7.09, 51.1433, -9.8437
7.11, 50.9734, -9.6237
7.13, 50.7407, -9.4143
7.15, 50.5673, -9.9274
7.17, 50.3706, -9.6447
7.19, 50.1719, -9.7389
7.21, 49.9813, -9.8227
7.23, 49.7662, -9.7494
7.25, 49.5830, -9.8541
7.27, 49.3727, -9.8332
7.29, 49.1667, -9.8332
7.31, 48.9802, -9.9903
7.33, 48.7708, -9.8227
7.35, 48.5687, -9.9798
7.37, 48.3876, -10.0426
7.39, 48.1660, -9.7599
7.41, 47.9633, -10.1683
7.43, 47.7961, -10.0426
7.45, 47.5585, -9.7075
7.47, 47.3694, -10.1997
7.49, 47.1909, -10.0322
7.51, 46.9562, -9.6970
7.53, 46.7652, -10.2416
7.55, 46.5865, -10.0007
7.57, 46.3522, -9.7389
7.59, 46.1700, -10.1997
7.61, 45.9773, -9.9798
7.63, 45.7491, -9.8122
7.65, 45.5792, -10.1892
7.67, 45.3637, -9.8646
7.69, 45.1668, -10.0007
7.71, 44.9765, -10.0007
7.73, 44.7641, -9.8541
7.75, 44.5813, -10.0531
7.77, 44.3748, -9.7494
7.79, 44.1643, -9.9484
7.81, 43.9971, -9.9798
7.83, 43.7721, -9.6447
7.85, 43.5890, -9.9903
7.87, 43.4042, -9.7704
7.89, 43.1836, -9.6447
7.91, 43.0126, -9.9274
7.93, 42.8157, -9.6342
7.95, 42.6086, -9.6237
7.97, 42.4348, -9.8018
7.99, 42.2237, -9.5086
8.01, 42.0510, -9.6342
8.03, 41.8490, -9.5400
8.05, 41.6523, -9.4771
8.07, 41.4991, -9.5923
8.09, 41.2761, -9.1630
8.11, 41.0987, -9.6028
8.13, 40.9327, -9.3515
8.15, 40.7146, -9.0583
8.17, 40.5606, -9.5086
8.19, 40.3674, -9.0687
8.21, 40.2021, -9.2258
8.23, 40.0069, -8.9221
8.25, 39.8278, -9.1211
8.27, 39.6807, -9.0583
8.29, 39.4590, -8.6184
8.31, 39.3177, -9.2258
8.33, 39.1198, -8.6813
8.35, 38.9860, -8.9012
8.37, 38.7670, -8.3776
8.39, 38.6140, -8.9640
8.41, 38.4516, -8.4928
8.43, 38.2918, -8.4299
8.45, 38.1127, -8.3671
8.47, 37.9551, -8.5032
8.49, 37.7973, -8.2624
8.51, 37.6297, -8.1367
8.53, 37.4686, -8.1681
8.55, 37.3133, -8.1367
8.57, 37.1538, -8.0111
8.59, 36.9963, -7.8540
8.61, 36.8504, -7.9273
8.63, 36.6930, -7.7702
8.65, 36.5530, -7.7178
8.67, 36.3973, -7.5189
8.69, 36.2429, -7.5712
8.71, 36.1125, -7.5084
8.73, 35.9557, -7.2571
8.75, 35.8355, -7.4456
8.77, 35.6564, -6.9534
8.79, 35.5574, -7.5712
8.81, 35.3956, -6.7440
8.83, 35.2897, -7.1000
8.85, 35.1499, -6.6288
8.87, 35.0002, -6.7230
8.89, 34.9064, -6.9220
8.91, 34.7446, -6.2727
8.93, 34.6541, -6.7754
8.95, 34.5116, -6.0109
8.97, 34.3818, -6.3355
8.99, 34.2987, -6.4926
9.01, 34.1467, -5.6968
9.03, 34.0585, -6.2727
9.05, 33.9555, -5.7282
9.07, 33.8061, -5.5187
9.09, 33.7329, -6.0842
9.11, 33.6134, -5.3198
9.13, 33.4917, -5.4978
9.15, 33.4316, -5.6444
9.17, 33.3139, -4.8066
9.19, 33.1789, -5.1732
9.21, 33.1335, -5.5816
9.23, 33.0512, -4.5763
9.25, 32.9003, -4.4296
9.27, 32.8384, -5.3826
9.29, 32.7929, -4.6181
9.31, 32.6846, -3.8851
9.33, 32.5638, -4.4192
9.35, 32.5273, -4.8799
9.37, 32.4677, -3.9375
9.39, 32.3755, -3.5919
9.41, 32.2713, -3.9375
9.43, 32.2364, -4.2935
9.45, 32.1854, -3.4662
9.47, 32.1093, -3.1625
9.49, 32.0343, -3.3615
9.51, 31.9674, -3.5186
9.53, 31.9315, -3.4139
9.55, 31.8790, -2.9217
9.57, 31.8290, -2.7751
9.59, 31.7703, -2.6808
9.61, 31.7200, -2.7855
9.63, 31.6769, -2.7018
9.65, 31.6313, -2.5028
9.67, 31.5975, -2.3981
9.69, 31.5634, -2.1886
9.71, 31.5340, -2.0001
9.73, 31.4988, -1.8535
9.75, 31.4587, -1.8117
9.77, 31.4265, -1.8745
9.79, 31.4140, -1.7802
9.81, 31.3939, -1.4242
9.83, 31.3666, -1.2776
9.85, 31.3503, -1.2985
9.87, 31.3356, -1.1414
9.89, 31.3235, -0.9948
9.91, 31.3103, -0.8796
9.93, 31.3032, -0.8063
9.95, 31.3007, -0.6493
9.97, 31.2991, -0.4817
9.99, 31.2980, -0.3456
10.01, 31.2984, -0.2618
10.03, 31.2984, -0.1676
10.05, 31.2978, -0.1152
10.07, 31.2984, -0.0733
10.09, 31.2986, -0.0419
10.11, 31.2991, -0.0209
10.13, 31.3116, 0.0000
10.15, 31.3427, 0.2094
10.17, 31.3659, 0.6178
10.19, 31.3908, 0.8063
10.21, 31.4201, 0.9529
10.23, 31.4449, 1.1100
10.25, 31.4761, 1.1729
10.27, 31.5114, 1.2776
10.29, 31.5599, 1.4451
10.31, 31.6029, 1.7383
10.33, 31.6359, 1.8745
10.35, 31.6836, 1.8012
10.37, 31.7304, 1.9897
10.39, 31.7827, 2.0839
10.41, 31.8261, 2.2410
10.43, 31.8901, 2.2515
10.45, 31.9611, 2.5342
10.47, 32.0033, 2.8588
10.49, 32.0593, 2.6180
10.51, 32.1310, 2.6704
10.53, 32.2029, 2.9636
10.55, 32.2873, 3.1625
10.57, 32.3436, 3.4976
10.59, 32.4058, 3.2882
10.61, 32.4871, 3.1835
10.63, 32.5831, 3.4976
10.65, 32.6658, 3.9375
10.67, 32.7235, 3.9794
10.69, 32.8077, 3.5919
10.71, 32.9427, 3.8746
10.73, 33.0230, 4.6600
10.75, 33.0721, 4.5029
10.77, 33.1814, 3.8223
